forecast_date,target,target_end_date,location,type,quantile,value
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.15,172566.763868
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.2,173590.892847
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.25,174524.48919
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.3,175429.501365
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.35,176375.020236
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.4,177335.045871
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.45,178287.105158
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.5,179285.726844
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.55,180356.668529
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.6,181480.913786
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.65,182658.890597
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.7,184066.48421
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.75,185677.567688
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.8,187503.414594
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.85,189793.370413
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.9,192731.566266
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.95,197603.631047
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.975,201796.58103
2020-07-27,5 wk ahead cum death,2020-08-29,US,quantile,0.99,206173.43053
2020-07-27,5 wk ahead cum death,2020-08-29,US,point,,182182.675274
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.01,3396.488192377
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.025,3564.389124319
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.05,3757.354272636
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.1,4009.674602629
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.15,4234.580372227
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.2,4435.369127426
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.25,4626.551319058
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.3,4828.597595336
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.35,5006.179382276
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.4,5195.304048607
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.45,5397.575158629
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.5,5619.713570946
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.55,5830.089200449
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.6,6060.096288815
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.65,6318.747740419
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.7,6594.43815751
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.75,6917.425104718
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.8,7312.53521154
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.85,7803.05771852
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.9,8463.60576375
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.95,9619.24432608
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.975,10644.31041962
2020-07-27,6 wk ahead inc death,2020-09-05,US,quantile,0.99,11708.83082732
2020-07-27,6 wk ahead inc death,2020-09-05,US,point,,6283.670469009
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.01,171487.903109
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.025,172572.136694
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.05,173814.299113
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.1,175442.59909
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.15,176803.581197
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.2,178028.244314
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.25,179152.67734
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.3,180259.592626
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.35,181382.952952
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.4,182531.991773
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.45,183685.724744
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.5,184905.440415
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.55,186185.377316
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.6,187539.057578
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.65,188975.41963
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.7,190658.17298
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.75,192590.741087
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.8,194810.831125
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.85,197589.249035
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.9,201183.937494
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.95,207206.671778
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.975,212418.578963
2020-07-27,6 wk ahead cum death,2020-09-05,US,quantile,0.99,217851.936789
2020-07-27,6 wk ahead cum death,2020-09-05,US,point,,188466.345743
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.01,3016.446408351
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.025,3163.277036875
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.05,3338.135233503
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.1,3573.922672838
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.15,3783.65746748
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.2,3968.089318631
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.25,4152.066029469
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.3,4347.454693699
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.35,4505.044257755
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.4,4691.527280602
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.45,4886.993340881
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.5,5076.429893201
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.55,5286.311225889
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.6,5491.119105658
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.65,5727.638248569
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.7,5984.857605751
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.75,6280.186219087
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.8,6646.231071024
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.85,7110.589404514
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.9,7723.84033852
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.95,8768.33616057
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.975,9646.29227977
2020-07-27,7 wk ahead inc death,2020-09-12,US,quantile,0.99,10623.92530693
2020-07-27,7 wk ahead inc death,2020-09-12,US,point,,5689.276763286
